id,pickup_id,shelter_id,delivered_kg,delivered_ts
2329,1684,10,40.8,2025-06-15 13:10:14
2330,1685,40,18.67,2025-10-12 22:02:30
2331,1685,19,50.23,2025-10-12 22:37:30
2332,1686,43,13.55,2025-05-25 22:09:02
2333,1686,47,15.85,2025-05-25 22:12:02
2334,1687,11,33.7,2025-06-13 08:33:41
2335,1688,49,119.2,2025-01-11 10:32:50
2336,1689,55,1.96,2025-02-13 02:52:56
2337,1689,28,3.14,2025-02-13 02:27:56
2338,1690,50,12.7,2025-05-22 06:32:21
2339,1691,56,9.0,2025-01-05 05:04:58
2340,1692,19,13.2,2025-03-10 14:55:06
2341,1693,24,13.73,2025-07-25 20:01:56
2342,1693,19,6.76,2025-07-25 20:01:56
2343,1693,56,9.82,2025-07-25 20:15:56
2344,1694,51,43.5,2025-08-25 07:01:08
2345,1695,24,11.0,2025-03-12 13:35:22
2346,1696,12,34.5,2025-08-20 07:50:54
2347,1697,59,42.3,2025-01-05 02:31:22
2348,1698,25,5.07,2025-05-28 11:50:41
2349,1698,27,4.43,2025-05-28 11:29:41
2350,1699,37,2.84,2025-05-25 03:18:16
2351,1699,34,1.66,2025-05-25 03:57:16
2352,1700,50,21.3,2025-06-28 03:04:49
2353,1701,24,97.8,2025-04-18 11:14:23
2354,1702,33,56.8,2025-09-05 06:11:59
2355,1703,18,21.5,2025-09-04 21:32:55
2356,1704,30,13.5,2025-08-12 18:47:25
2357,1705,4,15.7,2025-06-15 01:27:49
2358,1706,44,3.15,2025-09-24 10:34:54
2359,1706,4,5.36,2025-09-24 11:18:54
2360,1707,14,13.76,2025-08-28 16:49:27
2361,1707,53,11.2,2025-08-28 17:59:27
2362,1707,13,18.45,2025-08-28 17:07:27
2363,1708,57,0.76,2025-07-27 21:06:05
2364,1708,8,1.54,2025-07-27 21:56:05
2365,1709,52,29.8,2025-09-24 00:42:12
2366,1710,6,23.5,2025-10-24 22:40:50
2367,1711,30,7.7,2025-07-19 21:19:11
2368,1712,57,19.8,2025-05-26 08:57:22
2369,1713,13,52.16,2025-10-26 00:56:43
2370,1713,38,58.34,2025-10-26 00:09:43
2371,1715,13,24.9,2025-09-08 02:32:55
2372,1716,26,37.7,2025-01-23 16:21:30
2373,1718,3,10.9,2025-02-09 17:10:11
2374,1719,5,3.32,2025-06-09 21:52:44
2375,1719,59,1.98,2025-06-09 20:30:44
2376,1720,49,4.94,2025-04-08 12:38:29
2377,1720,25,3.56,2025-04-08 12:16:29
2378,1721,55,35.0,2025-03-13 03:17:34
2379,1722,47,7.2,2025-06-21 00:26:04
2380,1723,59,59.56,2025-10-03 18:35:15
2381,1723,14,32.64,2025-10-03 18:57:15
2382,1724,38,7.48,2025-06-13 20:44:27
2383,1724,22,3.22,2025-06-13 20:54:27
2384,1725,54,2.71,2025-09-16 16:56:47
2385,1725,34,7.89,2025-09-16 17:56:47
2386,1726,22,12.33,2025-11-07 23:49:48
2387,1726,41,25.97,2025-11-08 00:01:48
2388,1727,53,15.17,2025-06-05 15:52:52
2389,1727,8,30.53,2025-06-05 16:32:52
2390,1728,44,23.93,2025-02-13 00:16:01
2391,1728,26,9.95,2025-02-12 23:24:01
2392,1728,40,8.63,2025-02-12 23:44:01
2393,1729,5,2.51,2025-01-06 15:30:02
2394,1729,39,6.89,2025-01-06 16:02:02
2395,1730,56,4.4,2025-08-21 05:40:09
2396,1731,37,42.6,2025-02-02 11:49:35
2397,1732,19,19.7,2025-03-14 22:58:49
2398,1733,34,70.2,2025-09-17 03:38:59
2399,1734,2,15.8,2025-10-12 02:18:00
2400,1735,27,30.8,2025-09-04 19:31:21
2401,1736,47,17.5,2025-03-17 01:07:23
2402,1737,39,9.3,2025-01-21 03:33:18
2403,1738,5,21.9,2025-03-28 11:33:42
2404,1739,22,12.4,2025-01-21 10:12:50
2405,1740,6,19.5,2025-06-12 17:03:02
2406,1741,45,11.4,2025-09-14 19:53:38
2407,1742,34,6.05,2025-02-09 11:36:01
2408,1742,27,4.65,2025-02-09 12:28:01
2409,1743,50,10.31,2025-04-29 13:00:36
2410,1743,22,16.15,2025-04-29 14:39:36
2411,1743,32,21.04,2025-04-29 13:28:36
2412,1744,3,2.04,2025-02-21 00:18:33
2413,1744,45,2.32,2025-02-20 23:49:33
2414,1744,8,1.14,2025-02-20 22:55:33
2415,1745,2,16.89,2025-08-18 03:00:56
2416,1745,13,24.01,2025-08-18 01:17:56
2417,1746,24,8.25,2025-08-16 06:55:27
2418,1746,26,27.95,2025-08-16 07:18:27
2419,1747,2,4.25,2025-02-17 03:34:01
2420,1747,10,13.15,2025-02-17 02:46:01
2421,1748,14,7.93,2025-06-23 12:37:32
2422,1748,12,25.67,2025-06-23 11:14:32
2423,1749,23,24.79,2025-04-28 10:50:49
2424,1749,53,51.01,2025-04-28 10:13:49
2425,1750,12,17.4,2025-02-20 00:48:48
2426,1751,32,44.1,2025-05-16 05:49:20
2427,1752,28,53.4,2025-01-27 16:17:20
2428,1753,40,29.34,2025-03-07 04:24:53
2429,1753,34,26.86,2025-03-07 04:32:53
2430,1754,8,16.7,2025-08-09 05:22:52
2431,1754,20,31.7,2025-08-09 05:47:52
2432,1755,29,2.24,2025-09-24 07:05:47
2433,1755,13,8.86,2025-09-24 07:37:47
2434,1756,31,58.4,2025-10-19 21:57:24
2435,1757,58,31.42,2025-04-16 20:14:33
2436,1757,9,16.48,2025-04-16 19:47:33
2437,1759,15,30.0,2025-07-24 06:39:13
2438,1760,47,11.0,2025-02-16 15:35:26
2439,1761,43,23.7,2025-09-06 18:01:49
2440,1762,45,46.5,2025-09-07 21:21:27
2441,1763,4,17.4,2025-05-16 08:29:46
2442,1764,38,45.7,2025-04-13 22:22:51
2443,1765,37,43.77,2025-01-23 14:30:01
2444,1765,60,28.93,2025-01-23 14:17:01
2445,1766,17,33.8,2025-04-20 00:00:52
2446,1767,26,23.8,2025-08-15 20:54:18
2447,1768,41,19.36,2025-09-01 14:21:59
2448,1768,50,15.64,2025-09-01 13:55:59
2449,1769,25,16.3,2025-05-07 08:14:01
2450,1770,36,17.0,2025-03-02 20:37:01
2451,1770,39,15.2,2025-03-02 20:13:01
2452,1771,44,21.14,2025-07-06 10:16:04
2453,1771,55,15.76,2025-07-06 10:27:04
2454,1772,19,60.5,2025-08-10 14:51:50
2455,1773,24,10.7,2025-05-01 20:44:10
2456,1774,37,99.9,2025-03-15 08:23:13
2457,1775,37,38.7,2025-06-06 16:28:43
2458,1776,50,12.6,2025-08-23 15:18:11
2459,1777,37,9.5,2025-09-08 15:49:31
2460,1778,13,37.3,2025-02-25 19:26:36
2461,1779,50,1.45,2025-07-31 01:12:22
2462,1779,53,0.53,2025-07-31 01:08:22
2463,1779,19,0.62,2025-07-30 23:53:22
2464,1780,26,61.03,2025-02-24 10:48:06
2465,1780,36,42.77,2025-02-24 11:05:06
2466,1781,36,9.95,2025-05-10 04:23:34
2467,1781,10,19.49,2025-05-10 05:21:34
2468,1781,41,15.37,2025-05-10 05:11:34
2469,1782,27,4.5,2025-09-02 02:22:31
2470,1783,14,7.19,2025-04-26 15:33:11
2471,1783,36,12.58,2025-04-26 14:37:11
2472,1783,15,14.14,2025-04-26 15:30:11
2473,1784,21,18.2,2025-03-30 09:23:55
2474,1785,42,24.5,2025-09-24 04:09:59
2475,1785,58,24.4,2025-09-24 03:54:59
2476,1786,2,10.58,2025-03-08 06:10:17
2477,1786,53,21.12,2025-03-08 06:21:17
2478,1786,53,9.79,2025-03-08 05:10:17
2479,1787,27,5.7,2025-01-30 23:58:25
2480,1788,58,8.81,2025-08-24 02:52:28
2481,1788,37,25.19,2025-08-24 04:02:28
2482,1789,2,46.2,2025-09-22 05:39:38
2483,1790,51,29.1,2025-05-16 17:09:23
2484,1791,49,46.0,2025-04-14 11:07:58
2485,1792,10,40.3,2025-10-30 11:04:21
2486,1793,6,26.3,2025-11-06 19:55:13
2487,1794,23,26.08,2025-06-16 09:07:07
2488,1794,41,40.62,2025-06-16 09:11:07
2489,1795,14,8.9,2025-03-13 01:06:22
2490,1796,52,45.1,2025-09-27 16:20:02
2491,1797,54,40.1,2025-11-08 22:05:43
2492,1798,52,3.63,2025-07-29 14:03:17
2493,1798,21,9.67,2025-07-29 14:46:17
2494,1799,8,34.5,2025-02-02 21:08:25
2495,1800,50,45.9,2025-11-12 10:21:25
2496,1801,10,6.2,2025-03-21 08:01:13
2497,1802,50,17.7,2025-02-13 04:34:52
2498,1803,18,49.7,2025-04-25 20:01:40
2499,1804,55,58.5,2025-03-24 04:27:52
2500,1805,31,31.1,2025-10-01 17:55:33
2501,1806,55,0.66,2025-01-22 09:40:35
2502,1806,28,2.64,2025-01-22 09:20:35
2503,1807,5,25.4,2025-03-03 19:15:51
2504,1808,33,6.3,2025-01-06 05:17:02
2505,1808,5,13.92,2025-01-06 04:53:02
2506,1808,43,5.28,2025-01-06 04:38:02
2507,1809,22,18.8,2025-10-17 03:55:44
2508,1810,4,26.56,2025-06-10 03:53:03
2509,1810,25,16.84,2025-06-10 03:58:03
2510,1811,42,64.3,2025-04-22 18:20:53
2511,1812,41,35.8,2025-10-20 01:50:58
2512,1813,48,11.2,2025-06-26 20:20:01
2513,1814,27,46.1,2025-10-03 20:46:50
2514,1815,13,25.18,2025-05-28 00:23:00
2515,1815,29,14.72,2025-05-28 00:31:00
2516,1816,10,91.7,2025-01-23 03:25:41
2517,1817,15,100.5,2025-01-31 08:35:32
2518,1818,2,42.4,2025-06-07 16:32:16
2519,1819,19,6.72,2025-06-15 03:28:04
2520,1819,11,9.28,2025-06-15 03:02:04
2521,1820,57,15.5,2025-10-30 20:01:59
2522,1821,49,13.4,2025-02-11 17:20:17
2523,1822,9,1.34,2025-08-03 15:34:10
2524,1822,2,1.16,2025-08-03 15:02:10
2525,1823,48,13.4,2025-08-08 16:38:16
2526,1825,31,52.1,2025-03-18 02:21:52
2527,1825,60,40.6,2025-03-18 01:25:52
2528,1826,37,60.2,2025-09-20 09:01:59
2529,1827,50,36.32,2025-07-15 10:25:47
2530,1827,2,36.18,2025-07-15 09:20:47
2531,1828,44,12.6,2025-08-17 02:32:16
2532,1829,13,15.2,2025-06-30 04:45:46
2533,1830,15,8.3,2025-03-26 03:06:39
2534,1831,60,9.9,2025-07-15 03:52:11
2535,1832,60,31.2,2025-05-13 23:54:16
2536,1833,59,47.3,2025-06-17 17:11:33
2537,1834,30,9.53,2025-03-23 10:40:57
2538,1834,14,15.44,2025-03-23 10:31:57
2539,1834,58,14.23,2025-03-23 12:18:57
2540,1835,39,3.02,2025-09-02 03:45:24
2541,1835,1,2.58,2025-09-02 03:55:24
2542,1836,49,65.9,2025-05-01 13:46:36
2543,1837,33,43.9,2025-03-08 07:47:58
2544,1838,37,5.72,2025-05-18 14:56:58
2545,1838,25,5.74,2025-05-18 14:31:58
2546,1838,13,6.04,2025-05-18 14:02:58
2547,1839,58,88.2,2025-07-04 03:25:42
2548,1840,38,19.07,2025-08-10 05:41:47
2549,1840,47,35.73,2025-08-10 05:14:47
2550,1841,56,57.06,2025-08-30 00:20:07
2551,1841,19,22.68,2025-08-30 00:52:07
2552,1841,3,24.77,2025-08-30 01:07:07
2553,1842,16,13.92,2025-05-03 03:39:13
2554,1842,14,17.55,2025-05-03 04:30:13
2555,1842,17,27.03,2025-05-03 05:00:13
2556,1843,7,7.78,2025-09-23 11:10:45
2557,1843,58,11.72,2025-09-23 10:20:45
2558,1844,32,7.0,2025-11-16 08:18:55
2559,1845,5,29.58,2025-03-03 19:08:05
2560,1845,54,74.22,2025-03-03 18:46:05
2561,1846,57,24.1,2025-02-06 15:51:44
2562,1847,38,54.3,2025-02-03 17:50:26
2563,1848,7,74.1,2025-06-18 13:28:07
2564,1849,34,17.1,2025-07-09 05:18:53
2565,1850,48,9.16,2025-01-16 05:42:02
2566,1850,32,8.29,2025-01-16 06:45:02
2567,1850,47,7.45,2025-01-16 06:39:02
2568,1851,28,7.75,2025-08-10 01:51:08
2569,1851,53,10.75,2025-08-10 02:04:08
2570,1852,35,39.2,2025-11-04 01:08:28
2571,1853,55,23.4,2025-10-22 23:13:02
2572,1854,44,14.1,2025-02-25 10:24:34
2573,1855,49,5.05,2025-06-13 09:28:28
2574,1855,48,3.89,2025-06-13 09:12:28
2575,1855,32,4.96,2025-06-13 08:17:28
2576,1856,41,17.93,2025-02-06 07:18:53
2577,1856,26,18.37,2025-02-06 06:40:53
2578,1857,31,22.72,2025-03-06 06:41:40
2579,1857,4,9.88,2025-03-06 07:12:40
2580,1858,16,42.7,2025-11-01 19:17:49
2581,1859,10,10.56,2025-06-01 12:54:43
2582,1859,51,12.44,2025-06-01 13:01:43
2583,1860,1,48.1,2025-01-31 15:00:47
2584,1861,6,31.6,2025-11-17 04:04:42
2585,1862,41,11.86,2025-01-06 20:51:49
2586,1862,21,29.74,2025-01-06 21:07:49
2587,1863,44,18.27,2025-02-14 11:53:34
2588,1863,24,56.93,2025-02-14 12:27:34
2589,1864,35,19.2,2025-01-02 19:08:15
2590,1865,37,45.88,2025-02-08 05:16:47
2591,1865,47,17.32,2025-02-08 04:44:47
2592,1865,34,16.6,2025-02-08 04:34:47
2593,1866,37,32.78,2025-08-01 10:12:33
2594,1866,21,16.22,2025-08-01 10:20:33
2595,1867,49,20.1,2025-03-16 14:51:51
2596,1868,36,47.8,2025-01-07 15:09:48
2597,1869,44,26.1,2025-07-14 06:02:05
2598,1870,40,37.8,2025-07-31 01:14:32
2599,1871,51,22.5,2025-06-16 17:35:28
2600,1872,11,37.7,2025-05-29 12:37:40
2601,1873,55,29.1,2025-04-21 08:17:57
2602,1875,39,15.5,2025-08-31 14:42:36
2603,1876,35,16.88,2025-11-10 09:12:31
2604,1876,47,36.72,2025-11-10 08:20:31
2605,1877,17,42.9,2025-10-30 02:40:55
2606,1878,42,16.2,2025-05-17 12:44:22
2607,1879,22,37.7,2025-11-02 02:46:47
2608,1880,41,19.14,2025-04-21 12:43:05
2609,1880,42,18.76,2025-04-21 11:41:05
2610,1882,29,10.4,2025-11-04 08:59:18
2611,1883,30,50.1,2025-05-11 12:29:52
2612,1884,29,24.85,2025-06-02 09:18:42
2613,1884,23,10.14,2025-06-02 08:06:42
2614,1884,16,14.71,2025-06-02 08:17:42
2615,1885,31,7.54,2025-06-17 00:30:28
2616,1885,35,11.26,2025-06-17 00:06:28
2617,1886,60,9.87,2025-06-06 21:33:29
2618,1886,29,8.83,2025-06-06 22:48:29
2619,1887,5,13.7,2025-10-04 03:43:40
2620,1888,32,2.59,2025-10-24 09:06:24
2621,1888,35,5.0,2025-10-24 09:25:24
2622,1888,25,3.91,2025-10-24 09:10:24
2623,1889,40,42.2,2025-03-21 13:11:17
2624,1890,33,20.3,2025-08-19 18:55:48
2625,1892,10,8.3,2025-09-03 15:59:23
2626,1893,37,9.65,2025-03-17 15:52:59
2627,1893,32,26.75,2025-03-17 15:11:59
2628,1894,44,4.86,2025-04-12 12:40:49
2629,1894,1,10.12,2025-04-12 13:07:49
2630,1894,42,7.62,2025-04-12 12:51:49
2631,1895,51,6.0,2025-01-10 09:11:17
2632,1896,45,43.6,2025-08-20 18:24:19
2633,1897,43,41.1,2025-01-31 09:27:49
2634,1898,25,41.95,2025-02-09 11:18:42
2635,1898,40,68.45,2025-02-09 12:02:42
2636,1899,37,19.5,2025-01-31 00:25:08
2637,1900,8,35.0,2025-06-25 12:05:32
2638,1901,12,42.9,2025-08-09 16:52:42
2639,1902,18,3.38,2025-07-08 07:19:38
2640,1902,12,5.72,2025-07-08 07:04:38
2641,1903,9,10.07,2025-10-16 09:41:55
2642,1903,53,9.7,2025-10-16 10:01:55
2643,1903,40,8.43,2025-10-16 11:00:55
2644,1904,16,21.9,2025-01-10 08:14:52
2645,1906,44,34.2,2025-02-19 12:15:48
2646,1907,55,22.3,2025-10-03 09:12:02
2647,1908,54,24.4,2025-07-19 11:18:19
2648,1909,35,6.2,2025-10-06 23:10:59
2649,1909,60,3.6,2025-10-06 23:59:59
2650,1910,11,15.4,2025-05-02 09:12:02
2651,1911,44,28.8,2025-06-23 16:06:29
2652,1912,22,4.39,2025-02-12 04:18:24
2653,1912,60,10.61,2025-02-12 04:13:24
2654,1913,25,22.4,2025-09-04 02:03:37
2655,1914,11,20.0,2025-04-09 16:06:27
2656,1915,15,31.0,2025-05-18 04:39:20
2657,1916,39,6.53,2025-11-04 12:58:18
2658,1916,44,14.47,2025-11-04 13:31:18
2659,1917,56,5.0,2025-05-25 19:35:30
2660,1918,24,9.45,2025-01-05 14:36:17
2661,1918,2,7.31,2025-01-05 14:32:17
2662,1918,32,6.74,2025-01-05 15:08:17
2663,1919,55,15.6,2025-08-07 11:51:10
2664,1920,40,30.9,2025-02-10 07:29:08
2665,1921,50,31.2,2025-08-12 06:47:12
2666,1922,1,34.95,2025-11-13 06:01:09
2667,1922,20,22.15,2025-11-13 05:57:09
2668,1923,57,4.3,2025-01-19 12:32:53
2669,1924,5,7.57,2025-08-22 23:07:24
2670,1924,8,9.03,2025-08-22 23:40:24
2671,1925,4,12.5,2025-01-08 06:45:46
2672,1925,34,12.5,2025-01-08 06:49:46
2673,1926,18,18.13,2025-02-21 06:12:58
2674,1926,3,31.27,2025-02-21 07:23:58
2675,1927,14,10.7,2025-01-16 13:33:37
2676,1928,21,7.4,2025-10-09 05:33:46
2677,1929,21,92.9,2025-08-05 10:52:30
2678,1930,47,15.68,2025-09-28 20:03:56
2679,1930,24,36.42,2025-09-28 19:58:56
2680,1931,53,69.1,2025-08-29 08:34:47
2681,1932,55,4.3,2025-02-11 05:39:08
2682,1933,55,8.8,2025-02-04 13:29:31
2683,1933,3,17.96,2025-02-04 13:12:31
2684,1933,40,10.05,2025-02-04 12:34:31
2685,1934,10,99.8,2025-09-25 16:50:24
2686,1935,19,23.18,2025-01-19 23:48:26
2687,1935,51,21.22,2025-01-20 01:13:26
2688,1936,23,27.0,2025-11-04 20:19:22
2689,1937,40,35.5,2025-06-29 06:57:37
2690,1938,45,104.8,2025-06-10 20:35:42
2691,1939,36,9.3,2025-08-13 19:26:33
2692,1940,54,78.3,2025-10-12 05:52:05
2693,1941,1,27.0,2025-02-02 12:52:54
2694,1942,16,20.8,2025-09-28 05:58:38
2695,1943,50,5.69,2025-03-26 08:30:42
2696,1943,26,6.61,2025-03-26 07:25:42
2697,1944,60,21.5,2025-03-23 09:18:56
2698,1945,59,33.3,2025-05-02 12:18:25
2699,1946,21,4.31,2025-02-20 20:32:06
2700,1946,50,6.09,2025-02-20 22:15:06
2701,1947,51,52.4,2025-07-19 18:52:54
2702,1948,20,10.08,2025-03-06 03:10:14
2703,1948,11,11.42,2025-03-06 04:25:14
2704,1949,22,33.1,2025-02-12 00:35:42
2705,1951,58,23.6,2025-02-16 08:36:48
2706,1952,47,15.78,2025-06-04 12:31:13
2707,1952,28,17.72,2025-06-04 13:03:13
2708,1953,54,12.14,2025-05-25 00:17:20
2709,1953,19,5.29,2025-05-25 00:04:20
2710,1953,33,5.97,2025-05-24 23:08:20
2711,1954,59,18.4,2025-04-25 13:48:00
2712,1955,52,75.3,2025-07-12 01:10:12
2713,1956,9,39.5,2025-02-13 11:35:00
2714,1956,1,17.5,2025-02-13 13:20:00
2715,1957,20,8.02,2025-04-04 03:20:15
2716,1957,41,28.28,2025-04-04 02:25:15
2717,1958,57,27.8,2025-10-06 09:29:24
2718,1959,9,15.3,2025-04-15 13:05:45
2719,1960,57,96.4,2025-04-23 06:12:06
2720,1961,5,9.15,2025-07-15 19:22:17
2721,1961,1,11.72,2025-07-15 19:08:17
2722,1961,22,16.33,2025-07-15 19:23:17
2723,1962,14,24.9,2025-04-04 01:21:41
2724,1963,36,7.4,2025-06-27 03:59:25
2725,1964,20,15.31,2025-01-09 10:53:13
2726,1964,55,12.99,2025-01-09 10:53:13
2727,1965,25,44.3,2025-10-23 15:36:37
2728,1966,46,18.9,2025-01-01 18:51:51
2729,1967,55,15.8,2025-08-09 16:31:32
2730,1968,29,28.12,2025-03-07 08:27:35
2731,1968,51,13.98,2025-03-07 08:54:35
2732,1969,42,15.2,2025-06-26 03:28:24
2733,1970,1,118.9,2025-07-09 08:11:46
2734,1971,33,9.0,2025-10-04 05:06:39
2735,1972,14,22.9,2025-02-14 03:46:33
2736,1972,34,14.71,2025-02-14 03:18:33
2737,1972,52,10.0,2025-02-14 03:37:33
2738,1973,53,24.99,2025-06-09 18:19:59
2739,1973,48,20.11,2025-06-09 16:49:59
2740,1974,5,39.8,2025-01-13 10:00:08
2741,1975,10,35.4,2025-03-22 12:22:31
2742,1976,20,14.59,2025-02-12 07:29:45
2743,1976,6,13.31,2025-02-12 07:28:45
2744,1977,1,28.8,2025-03-10 08:24:23
2745,1978,17,7.91,2025-08-18 04:18:21
2746,1978,11,9.29,2025-08-18 04:27:21
2747,1979,30,16.8,2025-07-22 08:48:32
2748,1980,11,7.9,2025-11-05 04:10:25
2749,1981,6,2.93,2025-09-24 15:14:19
2750,1981,30,4.37,2025-09-24 15:09:19
2751,1982,58,10.3,2025-08-06 02:47:59
2752,1983,21,25.4,2025-01-07 10:28:54
2753,1984,36,10.6,2025-01-22 00:43:50
2754,1985,9,20.1,2025-01-20 18:18:14
2755,1986,37,106.7,2025-10-27 00:31:52
2756,1987,53,19.6,2025-03-18 18:52:56
2757,1987,55,21.8,2025-03-18 19:26:56
2758,1987,48,18.0,2025-03-18 19:12:56
2759,1988,36,28.9,2025-05-19 02:58:43
2760,1989,26,27.3,2025-02-08 11:06:08
2761,1990,46,30.7,2025-06-19 14:39:07
2762,1991,42,98.5,2025-10-26 11:31:47
2763,1992,30,55.8,2025-04-29 19:04:10
2764,1993,46,13.9,2025-03-13 14:59:09
2765,1993,14,32.6,2025-03-13 14:52:09
2766,1994,54,7.87,2025-09-27 22:20:31
2767,1994,21,7.03,2025-09-27 22:00:31
2768,1995,37,29.9,2025-06-16 10:38:56
2769,1996,57,23.24,2025-10-26 03:50:41
2770,1996,7,8.57,2025-10-26 03:19:41
2771,1996,28,9.39,2025-10-26 04:31:41
2772,1997,5,41.1,2025-08-14 18:23:49
2773,1997,20,36.6,2025-08-14 18:30:49
2774,1998,10,78.3,2025-01-22 04:19:30
2775,1999,21,17.1,2025-06-30 02:11:53
2776,2000,51,16.7,2025-01-22 14:27:24
2777,2000,55,13.6,2025-01-22 15:09:24
